order_id,session_id,user_id,order_ts,gross_amount,discount_amount,shipping_amount,net_amount,payment_method,total_items,distinct_products,top_category,category_mix,average_rating,total_cost,margin_proxy,log_net_amount,is_revenue_outlier,net_amount_capped
O0000378,S0004814,U001443,2025-12-30T00:19:59,12874.61,1158.74,0.0,11715.87,Card,6,3,Books,"{'Books': 2, 'Sports': 1}",4.733333333333333,3706.1000000000004,8009.77,9.36878496261642,False,11715.87
O0000379,S0004832,U001078,2026-01-16T05:39:14,9041.24,555.25,0.0,8485.99,UPI,6,3,Electronics,"{'Electronics': 1, 'Home': 1, 'Fashion': 1}",4.366666666666667,2890.73,5595.26,9.046289681696331,False,8485.99
O0000380,S0004844,U001223,2025-11-22T19:26:50,10481.75,270.81,0.0,10210.94,UPI,5,2,Electronics,"{'Electronics': 1, 'Home': 1}",4.6,2402.63,7808.31,9.231312902903456,False,10210.94
O0000381,S0004845,U000427,2026-01-18T01:31:12,5721.91,150.68,0.0,5571.23,COD,8,3,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Sports': 1}",4.633333333333334,1379.6499999999999,4191.58,8.62555061186545,False,5571.23
O0000382,S0004851,U002047,2026-01-08T15:30:55,11810.29,1027.54,0.0,10782.75,UPI,6,4,Books,"{'Books': 2, 'Beauty': 1, 'Sports': 1}",3.875,4327.32,6455.43,9.285795650390789,False,10782.75
O0000383,S0004869,U002167,2026-01-13T03:29:09,1331.7,104.32,81.44,1308.82,Card,2,1,Home,{'Home': 1},4.2,418.53,890.29,7.17764500217417,False,1308.82
O0000384,S0004893,U000898,2025-11-18T02:00:40,8150.48,323.27,0.0,7827.21,NetBanking,8,4,Beauty,"{'Beauty': 3, 'Sports': 1}",4.125,1862.35,5964.860000000001,8.965489154931813,False,7827.21
O0000385,S0004898,U002083,2026-01-12T20:14:34,3146.63,160.04,0.0,2986.59,UPI,5,3,Fashion,"{'Fashion': 1, 'Electronics': 1, 'Books': 1}",4.166666666666667,1177.34,1809.2500000000002,8.002222321309015,False,2986.59
O0000386,S0004916,U001134,2025-12-26T16:58:52,23085.99,2216.77,0.0,20869.22,UPI,3,1,Beauty,{'Beauty': 1},3.8,4804.17,16065.050000000001,9.94607854146274,True,19970.042499999996
O0000387,S0004919,U000525,2025-11-19T21:16:20,13210.74,1487.93,0.0,11722.81,Wallet,6,3,Home,"{'Home': 1, 'Sports': 1, 'Electronics': 1}",3.8333333333333335,3329.81,8393.0,9.36937709562645,False,11722.81
O0000388,S0004920,,2025-11-21T06:12:15,5027.22,257.22,0.0,4770.0,Card,6,2,Electronics,"{'Electronics': 1, 'Sports': 1}",4.05,1162.31,3607.69,8.470311205516108,False,4770.0
O0000389,S0004934,U000534,2025-12-28T23:43:37,10179.68,1153.74,0.0,9025.94,UPI,7,4,Fashion,"{'Fashion': 2, 'Sports': 1, 'Books': 1}",3.925,2830.63,6195.31,9.107968718549579,False,9025.94
O0000390,S0004963,U001191,2025-10-31T11:26:53,4316.72,513.83,0.0,3802.89,Wallet,2,2,Books,{'Books': 2},3.6500000000000004,2282.84,1520.0499999999997,8.243779506317631,False,3802.89
O0000391,S0004980,U001704,2025-12-08T23:23:56,12448.26,1742.55,0.0,10705.71,Wallet,6,2,Sports,"{'Sports': 1, 'Books': 1}",4.35,2600.87,8104.839999999999,9.278625926706939,False,10705.71
O0000392,S0004984,U001188,2025-12-12T08:23:28,28357.68,3370.48,0.0,24987.2,UPI,10,4,Beauty,"{'Beauty': 2, 'Books': 2}",4.225,7705.85,17281.35,10.126158992423274,True,19970.042499999996
O0000393,S0004992,U001022,2025-11-25T21:40:39,9572.85,258.53,0.0,9314.32,UPI,8,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Books': 1}",4.1000000000000005,1913.1999999999998,7401.12,9.139415635639406,False,9314.32
O0000394,S0005018,U000004,2025-11-06T14:06:09,9847.55,693.94,0.0,9153.61,Card,6,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Fashion': 1}",4.2,3543.23,5610.380000000001,9.12201285652891,False,9153.61
O0000395,S0005026,U001182,2025-10-24T12:12:31,4973.34,642.65,0.0,4330.69,UPI,3,1,Electronics,{'Electronics': 1},4.5,1135.82,3194.87,8.37371304508016,False,4330.69
O0000396,S0005043,U000503,2025-11-15T02:45:30,4247.64,129.66,0.0,4117.98,UPI,2,1,Fashion,{'Fashion': 1},5.0,1265.79,2852.1899999999996,8.32336083887683,False,4117.98
O0000397,S0005069,U000610,2025-12-08T14:49:35,23876.43,1507.22,0.0,22369.21,Wallet,6,3,Beauty,"{'Beauty': 1, 'Electronics': 1, 'Home': 1}",4.233333333333333,6689.780000000001,15679.429999999998,10.015485442012753,True,19970.042499999996
O0000398,S0005070,,2025-12-10T21:40:56,1590.18,158.89,91.46,1522.75,Card,1,1,Electronics,{'Electronics': 1},4.4,985.09,537.66,7.328929680795481,False,1522.75
O0000399,S0005108,U002152,2025-10-26T16:00:14,5507.23,381.6,0.0,5125.63,Card,7,4,Electronics,"{'Electronics': 2, 'Beauty': 1, 'Sports': 1}",4.175,2121.66,3003.9700000000003,8.542203802220305,False,5125.63
O0000400,S0005118,U001118,2026-01-12T19:44:02,12964.67,774.33,0.0,12190.34,UPI,6,4,Books,"{'Books': 1, 'Electronics': 1, 'Home': 1, 'Fashion': 1}",3.85,5156.78,7033.56,9.40848114260287,False,12190.34
O0000401,S0005123,,2025-12-01T01:45:24,9391.29,580.07,0.0,8811.22,Wallet,8,4,Sports,"{'Sports': 2, 'Electronics': 1, 'Beauty': 1}",4.075,2932.51,5878.709999999999,9.083894673566105,False,8811.22
O0000402,S0005135,U000437,2025-10-30T06:59:19,2128.13,121.83,0.0,2006.3,Card,1,1,Electronics,{'Electronics': 1},5.0,1033.3,973.0,7.6045458144568805,False,2006.3
O0000403,S0005141,U000581,2025-11-11T09:04:19,1438.92,155.9,44.22,1327.24,COD,1,1,Sports,{'Sports': 1},3.9,694.02,633.22,7.191610036599531,False,1327.24
O0000404,S0005144,U001086,2025-12-13T19:39:25,8576.76,420.02,0.0,8156.74,Card,8,4,Sports,"{'Sports': 2, 'Fashion': 1, 'Beauty': 1}",4.425,2730.1,5426.639999999999,9.006722448813118,False,8156.74
O0000405,S0005157,U001726,2025-11-02T20:01:46,22586.12,1934.58,0.0,20651.54,UPI,11,4,Books,"{'Books': 2, 'Beauty': 1, 'Home': 1}",4.2,5269.23,15382.310000000001,9.935593593246308,True,19970.042499999996
O0000406,S0005181,U001744,2025-12-12T07:43:19,4167.7,357.06,0.0,3810.64,UPI,2,1,Electronics,{'Electronics': 1},3.5,1550.51,2260.13,8.245814821699586,False,3810.64
O0000407,S0005209,U001926,2025-11-26T16:28:17,444.99,31.79,48.91,462.11,UPI,1,1,Books,{'Books': 1},3.9,278.78,183.33000000000004,6.13796460686186,False,462.11
O0000408,S0005214,U000670,2025-12-19T03:20:38,1796.73,162.31,102.88,1737.3,NetBanking,3,1,Sports,{'Sports': 1},4.2,410.51,1326.79,7.460662903127495,False,1737.3
O0000409,S0005215,U001536,2025-10-30T17:13:45,8367.52,1041.33,0.0,7326.19,UPI,7,3,Electronics,"{'Electronics': 1, 'Sports': 1, 'Beauty': 1}",4.166666666666667,1742.5900000000001,5583.599999999999,8.899347365310032,False,7326.19
O0000410,S0005258,U000943,2025-12-28T16:52:17,9952.48,251.71,0.0,9700.77,UPI,5,3,Beauty,"{'Beauty': 2, 'Fashion': 1}",4.366666666666666,3644.73,6056.040000000001,9.18006362207188,False,9700.77
O0000411,S0005278,U000207,2025-12-27T04:54:16,12046.13,952.46,0.0,11093.67,UPI,9,4,Fashion,"{'Fashion': 1, 'Beauty': 1, 'Electronics': 1, 'Books': 1}",4.15,2887.3900000000003,8206.279999999999,9.314220091796823,False,11093.67
O0000412,S0005282,U002087,2025-10-29T10:37:14,631.13,68.14,47.44,610.43,UPI,1,1,Electronics,{'Electronics': 1},4.9,307.25,303.17999999999995,6.415800475966398,False,610.43
O0000413,S0005286,U001946,2026-01-09T19:28:25,8468.31,841.57,0.0,7626.74,UPI,4,3,Books,"{'Books': 2, 'Electronics': 1}",3.9333333333333336,4125.68,3501.0599999999995,8.939546881189221,False,7626.74
O0000414,S0005289,U001172,2025-12-25T11:30:07,7071.94,346.06,0.0,6725.88,Card,7,3,Home,"{'Home': 1, 'Beauty': 1, 'Electronics': 1}",4.133333333333333,1721.97,5003.91,8.813866719305475,False,6725.88
O0000415,S0005296,U001870,2025-12-03T02:50:50,4460.55,224.88,0.0,4235.67,COD,3,1,Home,{'Home': 1},4.7,1107.02,3128.65,8.351532862297143,False,4235.67
O0000416,S0005319,,2025-11-17T20:34:11,3183.98,78.39,0.0,3105.59,UPI,2,1,Home,{'Home': 1},4.5,923.18,2182.4100000000003,8.04128094059543,False,3105.59
O0000417,S0005332,U000250,2026-01-02T20:11:38,3865.97,477.95,0.0,3388.02,COD,3,2,Books,"{'Books': 1, 'Sports': 1}",4.35,1528.3000000000002,1859.7199999999998,8.128296073035493,False,3388.02
O0000418,S0005341,U000450,2025-11-09T18:11:00,13992.49,539.04,0.0,13453.45,Wallet,10,4,Home,"{'Home': 2, 'Sports': 1, 'Electronics': 1}",4.175000000000001,2986.5699999999997,10466.880000000001,9.50706518532812,False,13453.45
O0000419,S0005356,U001221,2025-12-19T18:53:26,9582.08,672.91,0.0,8909.17,UPI,9,4,Sports,"{'Sports': 2, 'Home': 1, 'Electronics': 1}",3.8,2672.33,6236.84,9.094948599968587,False,8909.17
O0000420,S0005412,U001927,2025-11-28T22:30:51,1608.71,81.06,51.53,1579.18,Card,1,1,Beauty,{'Beauty': 1},4.2,1030.2,548.98,7.365294043582794,False,1579.18
O0000421,S0005415,U001330,2025-11-11T20:43:06,11185.05,672.95,0.0,10512.1,COD,7,4,Sports,"{'Sports': 2, 'Fashion': 1, 'Electronics': 1}",4.025,3028.0699999999997,7484.030000000001,9.260377377563314,False,10512.1
O0000422,S0005438,U001715,2025-12-31T04:43:18,6457.38,386.87,0.0,6070.51,Card,6,4,Fashion,"{'Fashion': 2, 'Sports': 2}",4.325,2413.5299999999997,3656.9800000000005,8.711362617531965,False,6070.51
O0000423,S0005467,U001797,2025-11-03T16:25:51,612.13,21.41,91.47,682.19,Card,1,1,Books,{'Books': 1},3.7,417.54,264.65000000000003,6.5267730053648965,False,682.19
O0000424,S0005473,U001938,2025-11-08T00:51:47,3782.02,405.64,0.0,3376.38,Card,2,2,Home,"{'Home': 1, 'Electronics': 1}",4.5,2293.83,1082.5500000000002,8.124855539965575,False,3376.38
O0000425,S0005480,U000241,2025-11-24T19:13:57,11166.41,1143.29,0.0,10023.12,Wallet,7,4,Electronics,"{'Electronics': 2, 'Fashion': 1, 'Books': 1}",3.875,3159.46,6863.660000000001,9.212749467773204,False,10023.12
O0000426,S0005483,U001407,2026-01-09T20:11:54,5136.58,339.57,0.0,4797.01,UPI,5,2,Beauty,"{'Beauty': 1, 'Electronics': 1}",4.25,1131.45,3665.5600000000004,8.47595652759922,False,4797.01
O0000427,S0005515,U001530,2026-01-06T19:24:35,14178.76,1446.81,0.0,12731.95,UPI,6,4,Electronics,"{'Electronics': 2, 'Fashion': 1, 'Home': 1}",4.375,3475.97,9255.980000000001,9.45194840076136,False,12731.95
O0000428,S0005524,U002046,2025-11-29T16:00:35,12349.73,761.15,0.0,11588.58,NetBanking,9,4,Home,"{'Home': 2, 'Electronics': 1, 'Fashion': 1}",4.175,3691.6499999999996,7896.93,9.357861697540855,False,11588.58
O0000429,S0005565,,2025-11-07T04:54:22,8722.24,575.17,0.0,8147.07,Wallet,11,4,Books,"{'Books': 1, 'Fashion': 1, 'Beauty': 1, 'Sports': 1}",3.975,2127.63,6019.44,9.005536368375086,False,8147.07
O0000430,S0005580,U000568,2025-10-27T11:23:51,5648.55,556.65,0.0,61102.8,UPI,3,1,Beauty,{'Beauty': 1},4.6,1292.07,59810.73,11.020329336351798,True,19970.042499999996
O0000431,S0005581,U001753,2025-12-21T12:37:05,3075.24,190.37,0.0,2884.87,Wallet,3,1,Home,{'Home': 1},4.2,547.77,2337.1,7.967581693274212,False,2884.87
O0000432,S0005593,U000995,2025-11-05T07:29:22,9254.45,447.35,0.0,8807.1,Wallet,8,3,Electronics,"{'Electronics': 2, 'Home': 1}",4.266666666666667,2456.55,6350.55,9.083427031653235,False,8807.1
O0000433,S0005615,U000157,2026-01-04T15:20:57,6353.34,294.5,0.0,6058.84,COD,5,3,Home,"{'Home': 2, 'Sports': 1}",4.433333333333334,2807.8900000000003,3250.95,8.70943867607454,False,6058.84
O0000434,S0005618,,2025-12-14T06:12:22,5125.25,542.1,0.0,4583.15,Wallet,4,4,Beauty,"{'Beauty': 1, 'Home': 1, 'Electronics': 1, 'Books': 1}",4.025,3342.98,1240.1699999999996,8.430359980372295,False,4583.15
O0000435,S0005667,U001962,2025-11-16T13:35:33,7154.29,274.57,0.0,6879.72,Card,5,2,Beauty,"{'Beauty': 1, 'Electronics': 1}",3.95,1302.72,5577.0,8.83647857661463,False,6879.72
O0000436,S0005682,,2025-12-26T22:41:15,9356.42,433.64,0.0,8922.78,UPI,7,3,Electronics,"{'Electronics': 2, 'Fashion': 1}",4.266666666666667,2654.52,6268.26,9.0964749026264,False,8922.78
O0000437,S0005693,U000798,2025-12-12T15:53:11,2034.16,154.79,0.0,1879.37,Wallet,2,2,Sports,"{'Sports': 1, 'Beauty': 1}",4.2,1043.17,836.1999999999998,7.539223844970379,False,1879.37
O0000438,S0005704,U000431,2026-01-03T12:08:29,529.77,32.83,66.03,562.97,Card,1,1,Electronics,{'Electronics': 1},4.2,372.47,190.5,6.3350010585939796,False,562.97
O0000439,S0005717,,2025-11-03T14:15:58,3700.2,368.84,0.0,3331.36,UPI,2,1,Electronics,{'Electronics': 1},3.7,842.35,2489.01,8.111436040667773,False,3331.36
O0000440,S0005735,U001196,2025-12-25T09:48:49,4227.0,310.34,0.0,3916.66,Card,3,2,Beauty,"{'Beauty': 1, 'Home': 1}",3.95,1339.69,2576.97,8.273249815770113,False,3916.66
O0000441,S0005736,U000480,2025-10-24T16:31:21,8687.14,778.5,0.0,7908.64,Card,7,3,Beauty,"{'Beauty': 1, 'Home': 1, 'Electronics': 1}",4.233333333333333,1954.18,5954.46,8.975837547715884,False,7908.64
O0000442,S0005742,U000732,2025-11-10T03:30:57,8325.8,108.97,0.0,8216.83,UPI,9,4,Sports,"{'Sports': 2, 'Electronics': 1, 'Books': 1}",3.725,2034.53,6182.3,9.014061462931021,False,8216.83
O0000443,S0005747,U000163,2025-12-15T20:22:28,7629.61,614.93,0.0,7014.68,UPI,8,4,Fashion,"{'Fashion': 1, 'Books': 1, 'Beauty': 1, 'Sports': 1}",4.275,1986.86,5027.820000000001,8.855902922977641,False,7014.68
O0000444,S0005755,U001861,2025-12-03T13:50:13,4024.5,240.32,0.0,3784.18,Card,2,1,Beauty,{'Beauty': 1},4.3,952.66,2831.52,8.23884872088346,False,3784.18
O0000445,S0005778,U001787,2025-11-10T12:27:48,5140.53,238.75,0.0,4901.78,NetBanking,3,1,Fashion,{'Fashion': 1},4.3,848.42,4053.3599999999997,8.497557670157066,False,4901.78
O0000446,S0005785,,2026-01-01T12:11:34,7058.94,774.48,0.0,6284.46,UPI,5,2,Beauty,"{'Beauty': 1, 'Electronics': 1}",3.85,2200.83,4083.63,8.745994308481324,False,6284.46
O0000447,S0005791,U000798,2025-11-01T18:44:02,5887.08,572.59,0.0,5314.49,Card,5,2,Electronics,{'Electronics': 2},3.8,1347.57,3966.92,8.578380478436324,False,5314.49
O0000448,S0005812,U001258,2025-11-06T07:47:11,9285.03,1154.26,0.0,8130.77,Card,4,2,Fashion,"{'Fashion': 1, 'Sports': 1}",4.0,1867.02,6263.75,9.003533891023121,False,8130.77
O0000449,S0005816,U000801,2025-10-31T06:49:16,3395.14,366.84,0.0,3028.3,Wallet,2,1,Beauty,{'Beauty': 1},3.9,1143.19,1885.1100000000001,8.016086848711158,False,3028.3
O0000450,S0005818,U000876,2025-10-29T03:45:19,4160.6,265.71,0.0,3894.89,Card,4,2,Home,"{'Home': 1, 'Electronics': 1}",4.050000000000001,1466.23,2428.66,8.267677430277594,False,3894.89
O0000451,S0005843,U001022,2025-10-31T01:02:46,3294.64,258.18,0.0,3036.46,Card,3,2,Home,"{'Home': 1, 'Books': 1}",4.2,1438.68,1597.78,8.018776918837816,False,3036.46
O0000452,S0005851,U000367,2025-12-09T03:07:09,9350.28,623.93,0.0,8726.35,Card,6,2,Sports,"{'Sports': 1, 'Beauty': 1}",4.300000000000001,1714.2199999999998,7012.130000000001,9.07421705177907,False,8726.35
O0000453,S0005861,U001918,2025-12-19T01:01:33,12550.53,1148.73,0.0,11401.8,UPI,10,4,Sports,"{'Sports': 2, 'Home': 1, 'Fashion': 1}",4.175,2733.56,8668.24,9.341614218259485,False,11401.8
O0000454,S0005867,,2026-01-16T01:40:52,4503.36,450.58,0.0,4052.78,UPI,5,4,Electronics,"{'Electronics': 1, 'Fashion': 1, 'Sports': 1, 'Beauty': 1}",4.225,2273.27,1779.5100000000002,8.307405058149186,False,4052.78
O0000455,S0005891,U000488,2025-10-31T04:40:06,13809.21,489.48,0.0,13319.73,Card,7,4,Books,"{'Books': 2, 'Fashion': 1, 'Beauty': 1}",3.45,3296.91,10022.82,9.497076747397456,False,13319.73
O0000456,S0005896,U001700,2025-11-02T19:00:05,13975.01,1221.62,0.0,12753.39,Card,7,3,Books,"{'Books': 1, 'Fashion': 1, 'Home': 1}",4.066666666666667,3918.4700000000003,8834.919999999998,9.453630805049695,False,12753.39
O0000457,S0005912,U001050,2025-12-10T13:19:28,5438.81,682.7,0.0,4756.11,NetBanking,5,2,Books,"{'Books': 1, 'Electronics': 1}",4.05,1104.8600000000001,3651.2499999999995,8.467395619982462,False,4756.11
O0000458,S0005917,U001937,2025-12-11T05:38:04,4384.41,461.36,0.0,3923.05,UPI,3,1,Electronics,{'Electronics': 1},4.0,948.92,2974.13,8.274879562703973,False,3923.05
O0000459,S0005918,U001086,2025-11-03T20:27:39,8936.39,406.99,0.0,8529.4,Card,5,3,Sports,"{'Sports': 2, 'Fashion': 1}",3.8666666666666667,2697.92,5831.48,9.05139153270397,False,8529.4
O0000460,S0005926,U000610,2025-11-09T05:26:36,11878.53,777.65,0.0,11100.88,UPI,6,3,Sports,"{'Sports': 2, 'Books': 1}",4.033333333333333,3547.29,7553.589999999999,9.314869742328423,False,11100.88
O0000461,S0005947,U001522,2025-11-25T06:20:43,786.93,68.24,49.87,768.56,Wallet,3,1,Sports,{'Sports': 1},5.0,193.46,575.0999999999999,6.645818922948772,False,768.56
O0000462,S0005993,U001070,2025-11-15T17:13:26,6439.48,648.55,0.0,5790.93,UPI,5,3,Beauty,"{'Beauty': 1, 'Electronics': 1, 'Home': 1}",4.2,2674.39,3116.5400000000004,8.66422084835716,False,5790.93
O0000463,S0005997,U001640,2026-01-17T01:10:07,4338.16,512.54,0.0,3825.62,UPI,5,3,Home,"{'Home': 2, 'Fashion': 1}",4.2,2111.95,1713.67,8.249737186009135,False,3825.62
O0000464,S0005999,,2025-11-04T21:48:11,5659.42,216.99,0.0,5442.43,UPI,6,3,Sports,"{'Sports': 2, 'Home': 1}",4.5,1772.7400000000002,3669.69,8.602164655864987,False,5442.43
O0000465,S0006011,U000997,2026-01-03T22:32:40,7290.73,573.84,0.0,6716.89,Wallet,5,2,Home,"{'Home': 1, 'Sports': 1}",3.9499999999999997,2095.12,4621.77,8.812529396117375,False,6716.89
O0000466,S0006030,,2026-01-06T18:57:21,2655.5,39.96,0.0,2615.54,NetBanking,3,3,Home,"{'Home': 2, 'Books': 1}",3.9000000000000004,1620.6799999999998,994.8600000000001,7.869608113293345,False,2615.54
O0000467,S0006055,U001016,2025-12-22T22:55:33,13614.43,766.17,0.0,12848.26,UPI,6,4,Beauty,"{'Beauty': 2, 'Fashion': 1, 'Electronics': 1}",4.225,5282.0,7566.26,9.461041501116501,False,12848.26
O0000468,S0006061,U001445,2025-12-08T22:27:35,11766.82,455.26,0.0,11311.56,Card,8,4,Beauty,"{'Beauty': 1, 'Books': 1, 'Sports': 1, 'Fashion': 1}",3.85,3599.17,7712.389999999999,9.33366889186152,False,11311.56
O0000469,S0006063,U000826,2025-11-14T07:49:52,5632.47,421.83,0.0,5210.64,UPI,5,4,Beauty,"{'Beauty': 1, 'Books': 1, 'Home': 1, 'Fashion': 1}",4.2,2945.67,2264.9700000000003,8.558649864485446,False,5210.64
O0000470,S0006072,U001501,2025-11-25T05:29:39,13730.8,1528.36,0.0,12202.44,UPI,7,4,Sports,"{'Sports': 2, 'Home': 2}",4.15,3968.29,8234.150000000001,9.40947315818918,False,12202.44
O0000471,S0006092,U000101,2025-12-04T14:05:19,7181.58,287.13,0.0,6894.45,Card,7,4,Fashion,"{'Fashion': 2, 'Books': 1, 'Electronics': 1}",4.325,2803.65,4090.7999999999997,8.83861705278231,False,6894.45
O0000472,S0006102,U001745,2025-11-25T13:56:38,4225.07,397.58,0.0,3827.49,COD,5,2,Electronics,"{'Electronics': 1, 'Fashion': 1}",4.300000000000001,883.98,2943.5099999999998,8.250225748560737,False,3827.49
O0000473,S0006125,U001827,2025-11-28T03:24:09,5752.08,316.51,0.0,5435.57,UPI,4,3,Sports,"{'Sports': 2, 'Home': 1}",4.033333333333333,2282.8199999999997,3152.75,8.600903626286115,False,5435.57
O0000474,S0006126,U002006,2025-10-23T17:54:15,4935.36,114.79,0.0,4820.57,UPI,4,3,Home,"{'Home': 1, 'Electronics': 1, 'Books': 1}",4.333333333333333,2393.6099999999997,2426.96,8.480854880148483,False,4820.57
O0000475,S0006129,U001819,2025-11-19T03:39:43,9261.21,576.87,0.0,8684.34,NetBanking,4,2,Electronics,"{'Electronics': 1, 'Books': 1}",3.9,1967.19,6717.15,9.06939182586519,False,8684.34
O0000476,S0006141,U000448,2025-12-14T17:58:13,1701.25,140.4,99.46,1660.31,Card,1,1,Books,{'Books': 1},4.0,910.88,749.43,7.415361726756728,False,1660.31
O0000477,S0006143,U001037,2025-12-26T12:54:22,20930.41,1702.3,0.0,19228.11,COD,10,4,Books,"{'Books': 2, 'Beauty': 1, 'Sports': 1}",4.1,4253.0599999999995,14975.050000000001,9.864180555660514,False,19228.11
O0000478,S0006154,U001258,2025-11-18T14:26:10,7028.14,726.63,0.0,6301.51,NetBanking,2,1,Books,{'Books': 1},4.2,2517.03,3784.48,8.748703245732772,False,6301.51
O0000479,S0006159,,2025-11-13T20:19:21,4009.16,504.86,0.0,3504.3,UPI,2,2,Electronics,"{'Electronics': 1, 'Books': 1}",3.7,2257.8,1246.5,8.162031387817315,False,3504.3
O0000480,S0006176,U001140,2025-11-26T00:04:27,2083.85,99.06,0.0,1984.79,Card,1,1,Electronics,{'Electronics': 1},3.5,1550.51,434.28,7.593772098832962,False,1984.79
O0000481,S0006192,U001829,2025-12-21T10:16:02,5205.6,446.73,0.0,4758.87,Card,5,3,Books,"{'Books': 2, 'Beauty': 1}",3.766666666666666,1860.81,2898.06,8.467975635928147,False,4758.87
O0000482,S0006195,U001534,2025-10-29T10:36:16,4899.88,279.07,0.0,4620.81,COD,4,2,Fashion,"{'Fashion': 1, 'Sports': 1}",3.8,1751.1599999999999,2869.6500000000005,8.438541682243814,False,4620.81
O0000483,S0006204,U000938,2025-11-06T14:05:58,15563.55,1266.78,0.0,14296.77,NetBanking,9,4,Books,"{'Books': 2, 'Fashion': 1, 'Home': 1}",4.125,3769.73,10527.04,9.567858860031516,False,14296.77
O0000484,S0006208,,2025-11-02T19:45:53,8237.51,621.25,0.0,7616.26,UPI,6,3,Fashion,"{'Fashion': 2, 'Electronics': 1}",4.533333333333334,1826.1399999999999,5790.120000000001,8.938172003963789,False,7616.26
O0000485,S0006219,U000227,2025-12-17T11:34:39,9076.23,964.41,0.0,8111.82,Card,3,1,Sports,{'Sports': 1},3.7,1863.34,6248.48,9.001200805534863,False,8111.82
O0000486,S0006228,U000256,2025-10-21T14:41:34,2121.74,92.83,0.0,2028.91,UPI,2,1,Books,{'Books': 1},3.5,516.81,1512.1000000000001,7.615746736077639,False,2028.91
O0000487,S0006237,U001836,2025-11-05T10:04:33,3207.32,227.83,0.0,2979.49,Card,3,3,Books,"{'Books': 1, 'Beauty': 1, 'Electronics': 1}",3.966666666666667,1910.5900000000001,1068.8999999999996,7.999842995512598,False,2979.49
O0000488,S0006263,U002095,2026-01-09T09:12:02,7932.11,672.72,0.0,7259.39,UPI,3,3,Books,"{'Books': 2, 'Home': 1}",3.8666666666666667,4393.71,2865.6800000000003,8.890188825384293,False,7259.39
O0000489,S0006264,U000326,2025-12-25T04:16:08,12084.07,999.34,0.0,11084.73,Card,7,4,Electronics,"{'Electronics': 1, 'Books': 1, 'Beauty': 1, 'Home': 1}",4.2,3860.45,7224.28,9.313413974640765,False,11084.73
O0000490,S0006273,U000378,2026-01-01T12:18:31,9479.53,596.53,0.0,8883.0,Wallet,7,3,Sports,"{'Sports': 2, 'Home': 1}",4.033333333333333,2683.44,6199.5599999999995,9.092007185014317,False,8883.0
O0000491,S0006279,U001425,2025-12-23T00:57:09,10392.23,1105.18,0.0,9287.05,Wallet,3,2,Home,"{'Home': 1, 'Electronics': 1}",3.95,4085.3900000000003,5201.659999999999,9.136483906653504,False,9287.05
O0000492,S0006284,U000966,2025-12-02T14:51:48,4137.51,369.08,0.0,3768.43,Wallet,3,1,Sports,{'Sports': 1},3.8,982.66,2785.77,8.234679075377194,False,3768.43
O0000493,S0006294,U002154,2025-12-25T13:36:17,8974.0,505.19,0.0,8468.81,Wallet,6,3,Home,"{'Home': 1, 'Electronics': 1, 'Books': 1}",3.8333333333333335,2934.1400000000003,5534.669999999999,9.044263355281155,False,8468.81
O0000494,S0006306,,2025-12-27T20:03:27,8408.4,606.31,0.0,7802.09,Card,5,4,Books,"{'Books': 1, 'Electronics': 1, 'Beauty': 1, 'Home': 1}",4.325,3217.8500000000004,4584.24,8.96227508807562,False,7802.09
O0000495,S0006310,U000281,2025-11-10T21:19:03,16373.04,1451.36,0.0,14921.68,NetBanking,10,4,Beauty,"{'Beauty': 1, 'Sports': 1, 'Home': 1, 'Electronics': 1}",4.225,3726.6000000000004,11195.08,9.610637482292052,False,14921.68
O0000496,S0006312,,2025-10-30T14:28:10,3509.21,252.84,0.0,3256.37,UPI,3,2,Electronics,"{'Electronics': 1, 'Fashion': 1}",3.5999999999999996,1372.2,1884.1699999999998,8.088675400297824,False,3256.37
O0000497,S0006313,U000789,2026-01-15T19:01:18,1025.08,56.81,64.88,1033.15,UPI,1,1,Home,{'Home': 1},4.2,547.77,485.3800000000001,6.941335112245333,False,1033.15
O0000498,S0006335,U001996,2026-01-19T09:08:01,3419.88,250.67,0.0,3169.21,UPI,3,1,Books,{'Books': 1},4.6,675.13,2494.08,8.061553110733936,False,3169.21
O0000499,S0006356,,2026-01-10T12:11:18,17645.52,1260.65,0.0,16384.87,Wallet,6,3,Books,"{'Books': 1, 'Sports': 1, 'Electronics': 1}",3.733333333333333,5382.74,11002.13,9.704174657068434,False,16384.87
O0000500,S0006363,U000987,2026-01-15T21:27:03,8142.53,807.08,0.0,7335.45,Wallet,5,3,Books,"{'Books': 1, 'Beauty': 1, 'Home': 1}",4.266666666666667,2841.63,4493.82,8.900610353385424,False,7335.45
O0000501,S0006369,U001133,2025-11-07T16:26:49,11966.23,949.99,0.0,11016.24,NetBanking,9,4,Sports,"{'Sports': 2, 'Books': 2}",4.025,3760.14,7256.1,9.307216597617627,False,11016.24
O0000502,S0006432,U001414,2025-12-15T23:07:16,16944.26,707.32,0.0,16236.94,NetBanking,11,4,Sports,"{'Sports': 2, 'Home': 1, 'Books': 1}",4.25,4167.59,12069.35,9.695105758379231,False,16236.94
