user_id,signup_date,city_tier,segment,preferred_device,lifetime_sessions,lifetime_orders,first_order_date,last_order_date,total_spend,repeat_rate_flag,user_value_band
U000919,2025-10-06,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U000920,2025-11-04,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000921,2025-08-24,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000922,2025-07-12,3,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000923,2025-12-14,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000924,2026-01-07,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000925,2025-12-20,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000926,2025-09-01,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U000927,2025-07-13,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000928,2025-08-21,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U000929,2025-12-17,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U000930,2025-11-08,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U000931,2026-01-12,2,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000932,2025-09-03,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000933,2025-10-17,1,premium,web,3.0,1.0,2025-12-13 09:52:21,2025-12-13 09:52:21,9463.53,False,High
U000934,2025-12-06,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000935,2025-08-11,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000936,2026-01-11,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U000937,2025-10-25,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000938,2025-06-25,2,regular,mobile,1.0,1.0,2025-11-06 14:05:58,2025-11-06 14:05:58,14296.77,False,High
U000939,2025-06-28,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000940,2025-12-25,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000941,2025-11-05,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U000942,2025-11-30,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U000943,2025-12-05,1,regular,web,4.0,1.0,2025-12-28 16:52:17,2025-12-28 16:52:17,9700.77,False,High
U000944,2025-09-19,1,value,web,9.0,3.0,2025-11-09 12:23:41,2026-01-19 05:57:53,23450.54,True,High
U000945,2025-12-08,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000946,2026-01-06,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U000947,2025-07-29,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000948,2025-11-30,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000949,2025-08-27,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000950,2025-08-29,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U000951,2025-09-18,3,premium,mobile,3.0,1.0,2025-11-02 16:15:24,2025-11-02 16:15:24,13947.37,False,High
U000952,2025-12-21,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000953,2025-06-28,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U000954,2025-09-22,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000955,2025-11-13,2,value,mobile,4.0,1.0,2025-12-26 16:40:31,2025-12-26 16:40:31,7830.04,False,High
U000956,2025-07-16,2,regular,mobile,3.0,1.0,2025-11-30 21:41:20,2025-11-30 21:41:20,6937.31,False,High
U000957,2025-12-06,3,regular,web,6.0,1.0,2026-01-19 09:43:20,2026-01-19 09:43:20,10627.21,False,High
U000958,2026-01-07,1,premium,mobile,6.0,1.0,2025-12-09 17:12:47,2025-12-09 17:12:47,9111.92,False,High
U000959,2025-07-12,3,regular,web,7.0,0.0,,,0.0,False,No Purchase
U000960,2025-07-25,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000961,2026-01-14,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000962,2025-08-03,3,regular,mobile,4.0,1.0,2026-01-10 05:24:03,2026-01-10 05:24:03,11456.85,False,High
U000963,2025-07-10,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000964,2026-01-09,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000965,2025-12-27,2,premium,web,3.0,0.0,,,0.0,False,No Purchase
U000966,2025-11-08,2,regular,web,4.0,1.0,2025-12-02 14:51:48,2025-12-02 14:51:48,3768.43,False,High
U000967,2025-10-17,2,regular,web,6.0,1.0,2025-12-14 01:58:09,2025-12-14 01:58:09,10745.41,False,High
U000968,2026-01-02,2,premium,mobile,0.0,0.0,,,0.0,False,No Purchase
U000969,2025-11-08,3,regular,web,4.0,1.0,2025-11-01 18:56:57,2025-11-01 18:56:57,2169.43,False,High
U000970,2025-11-08,3,value,web,7.0,1.0,2025-12-17 00:16:57,2025-12-17 00:16:57,9986.57,False,High
U000971,2025-12-17,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000972,2025-11-07,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U000973,2025-10-07,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000974,2025-09-13,3,value,web,4.0,0.0,,,0.0,False,No Purchase
U000975,2025-10-07,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000976,2025-10-11,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U000977,2025-09-07,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U000978,2025-09-25,2,regular,web,8.0,1.0,2025-12-11 16:52:14,2025-12-11 16:52:14,8269.67,False,High
U000979,2025-12-08,2,regular,web,1.0,0.0,,,0.0,False,No Purchase
U000980,2025-09-18,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U000981,2025-06-28,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U000982,2025-08-21,3,value,web,6.0,0.0,,,0.0,False,No Purchase
U000983,2025-08-11,3,regular,mobile,8.0,0.0,,,0.0,False,No Purchase
U000984,2025-12-07,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U000985,2025-09-25,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000986,2025-08-21,2,value,mobile,7.0,0.0,,,0.0,False,No Purchase
U000987,2025-12-10,2,regular,web,2.0,2.0,2025-10-31 17:50:31,2026-01-15 21:27:03,17267.03,True,High
U000988,2025-06-27,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U000989,2025-07-30,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U000990,2025-12-14,2,regular,web,4.0,1.0,2025-11-11 02:31:06,2025-11-11 02:31:06,18860.77,False,High
U000991,2025-10-17,3,value,web,8.0,0.0,,,0.0,False,No Purchase
U000992,2025-12-02,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U000993,2025-12-16,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U000994,2026-01-07,1,regular,web,4.0,2.0,2026-01-14 13:45:51,2026-01-16 13:06:14,5823.38,True,High
U000995,2025-07-06,1,regular,mobile,4.0,1.0,2025-11-05 07:29:22,2025-11-05 07:29:22,8807.1,False,High
U000996,2025-12-08,3,value,web,3.0,1.0,2026-01-02 01:03:49,2026-01-02 01:03:49,5288.0,False,High
U000997,2025-11-19,2,value,mobile,2.0,1.0,2026-01-03 22:32:40,2026-01-03 22:32:40,6716.89,False,High
U000998,2025-08-05,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U000999,2026-01-05,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001000,2025-09-16,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001001,2025-12-26,1,value,mobile,4.0,1.0,2026-01-14 07:26:26,2026-01-14 07:26:26,1823.53,False,High
U001002,2025-10-28,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001003,2025-10-12,1,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001004,2025-07-26,2,regular,mobile,3.0,1.0,2025-11-05 22:28:19,2025-11-05 22:28:19,1405.0,False,High
U001005,2026-01-01,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001006,2025-10-18,1,regular,web,3.0,1.0,2025-12-30 14:22:05,2025-12-30 14:22:05,10387.65,False,High
U001007,2025-06-24,1,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001008,2025-06-27,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001009,2025-12-03,1,regular,web,7.0,0.0,,,0.0,False,No Purchase
U001010,2025-07-27,3,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001011,2025-10-27,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001012,2025-11-13,2,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001013,2025-08-21,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001014,2025-10-20,2,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001015,2025-08-12,1,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001016,2026-01-08,3,premium,web,3.0,1.0,2025-12-22 22:55:33,2025-12-22 22:55:33,12848.26,False,High
U001017,2025-12-21,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001018,2025-08-22,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001019,2025-10-12,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001020,2025-10-06,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001021,2026-01-11,2,regular,web,6.0,0.0,,,0.0,False,No Purchase
U001022,2025-09-14,1,regular,mobile,5.0,2.0,2025-10-31 01:02:46,2025-11-25 21:40:39,12350.779999999999,True,High
U001023,2025-10-19,1,value,web,2.0,0.0,,,0.0,False,No Purchase
U001024,2026-01-04,2,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001025,2025-07-27,3,premium,mobile,2.0,1.0,2025-12-23 17:36:22,2025-12-23 17:36:22,2022.43,False,High
U001026,2025-10-17,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001027,2025-07-15,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001028,2025-10-31,2,premium,web,5.0,0.0,,,0.0,False,No Purchase
U001029,2025-09-08,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001030,2026-01-12,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001031,2025-09-18,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001032,2025-07-22,1,premium,mobile,4.0,1.0,2025-12-06 17:57:22,2025-12-06 17:57:22,17628.48,False,High
U001033,2025-12-15,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001034,2025-12-12,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001035,2025-11-16,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001036,2025-11-27,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001037,2025-08-18,2,premium,web,2.0,1.0,2025-12-26 12:54:22,2025-12-26 12:54:22,19228.11,False,High
U001038,2025-11-05,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001039,2025-07-01,2,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U001040,2025-08-03,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001041,2026-01-05,3,regular,web,3.0,1.0,2026-01-11 06:13:20,2026-01-11 06:13:20,31533.63,False,High
U001042,2025-11-25,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001043,2025-08-10,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001044,2025-07-16,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001045,2026-01-08,2,premium,web,9.0,1.0,2026-01-09 23:45:09,2026-01-09 23:45:09,6924.75,False,High
U001046,2025-07-17,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001047,2025-08-16,1,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001048,2025-07-31,1,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001049,2025-06-25,2,regular,mobile,4.0,1.0,2026-01-08 14:34:26,2026-01-08 14:34:26,2568.39,False,High
U001050,2025-08-28,2,value,mobile,4.0,1.0,2025-12-10 13:19:28,2025-12-10 13:19:28,4756.11,False,High
U001051,2026-01-14,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001052,2025-09-03,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001053,2025-10-07,3,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001054,2025-11-27,1,value,mobile,9.0,0.0,,,0.0,False,No Purchase
U001055,2025-10-17,3,regular,mobile,8.0,1.0,2025-11-25 17:56:37,2025-11-25 17:56:37,2514.92,False,High
U001056,2025-11-26,1,regular,web,6.0,1.0,2025-12-28 08:15:23,2025-12-28 08:15:23,11440.77,False,High
U001057,2025-11-09,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001058,2025-10-29,3,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001059,2025-11-06,1,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001060,2025-12-08,3,regular,mobile,6.0,1.0,2026-01-05 06:49:27,2026-01-05 06:49:27,4951.17,False,High
U001061,2025-11-19,3,regular,web,8.0,0.0,,,0.0,False,No Purchase
U001062,2025-12-06,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001063,2025-07-24,3,value,web,3.0,0.0,,,0.0,False,No Purchase
U001064,2025-11-12,2,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001065,2025-11-25,1,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001066,2025-08-25,3,regular,web,4.0,2.0,2025-12-27 11:05:45,2026-01-03 07:44:32,25410.530000000002,True,High
U001067,2025-12-24,2,value,web,7.0,0.0,,,0.0,False,No Purchase
U001068,2025-08-26,2,regular,web,7.0,1.0,2025-10-25 01:35:24,2025-10-25 01:35:24,11001.2,False,High
U001069,2025-08-13,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001070,2025-12-22,2,premium,web,5.0,1.0,2025-11-15 17:13:26,2025-11-15 17:13:26,5790.93,False,High
U001071,2025-08-14,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001072,2025-09-18,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001073,2025-09-08,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001074,2025-12-29,3,value,web,0.0,0.0,,,0.0,False,No Purchase
U001075,2025-09-27,3,regular,web,7.0,0.0,,,0.0,False,No Purchase
U001076,2025-11-16,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001077,2025-12-07,2,regular,mobile,8.0,0.0,,,0.0,False,No Purchase
U001078,2025-11-02,2,premium,mobile,7.0,2.0,2025-12-25 11:06:26,2026-01-16 05:39:14,10518.23,True,High
U001079,2026-01-07,3,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001080,2025-12-08,3,premium,mobile,5.0,0.0,,,0.0,False,No Purchase
U001081,2025-09-15,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001082,2026-01-09,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001083,2025-10-11,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001084,2025-06-28,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001085,2025-08-17,3,premium,mobile,3.0,0.0,,,0.0,False,No Purchase
U001086,2025-11-01,3,regular,web,5.0,2.0,2025-11-03 20:27:39,2025-12-13 19:39:25,16686.14,True,High
U001087,2025-07-26,1,premium,web,1.0,0.0,,,0.0,False,No Purchase
U001088,2025-10-24,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001089,2025-09-07,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001090,2025-10-13,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001091,2025-06-23,1,regular,mobile,7.0,0.0,,,0.0,False,No Purchase
U001092,2025-12-18,2,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001093,2025-09-07,3,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001094,2025-07-22,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001095,2025-09-23,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001096,2025-10-03,3,value,mobile,6.0,0.0,,,0.0,False,No Purchase
U001097,2025-11-04,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001098,2025-10-11,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001099,2025-07-02,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001100,2025-12-23,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001101,2025-09-27,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001102,2025-07-09,2,value,mobile,2.0,0.0,,,0.0,False,No Purchase
U001103,2025-12-02,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001104,2025-11-09,2,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001105,2025-11-06,2,premium,web,3.0,1.0,2026-01-16 15:30:55,2026-01-16 15:30:55,5490.4,False,High
U001106,2025-09-21,3,value,mobile,4.0,1.0,2025-11-26 18:13:11,2025-11-26 18:13:11,1572.92,False,High
U001107,2025-09-17,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001108,2025-10-14,3,value,web,8.0,0.0,,,0.0,False,No Purchase
U001109,2025-07-04,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001110,2025-08-25,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001111,2026-01-16,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001112,2025-11-09,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001113,2025-09-19,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001114,2025-08-09,2,value,mobile,3.0,1.0,2025-11-20 18:37:47,2025-11-20 18:37:47,1593.81,False,High
U001115,2025-11-26,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001116,2025-08-17,1,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001117,2025-07-27,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001118,2025-07-25,1,regular,web,4.0,1.0,2026-01-12 19:44:02,2026-01-12 19:44:02,12190.34,False,High
U001119,2025-11-23,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001120,2025-11-05,1,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001121,2025-07-08,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001122,2025-07-17,2,regular,web,5.0,1.0,2025-12-30 16:51:53,2025-12-30 16:51:53,6235.09,False,High
U001123,2025-11-03,2,value,web,3.0,0.0,,,0.0,False,No Purchase
U001124,2025-10-21,2,regular,web,2.0,1.0,2026-01-08 20:03:10,2026-01-08 20:03:10,9777.18,False,High
U001125,2025-11-14,1,value,web,5.0,0.0,,,0.0,False,No Purchase
U001126,2025-07-30,2,premium,mobile,4.0,1.0,2025-10-25 02:42:22,2025-10-25 02:42:22,3098.34,False,High
U001127,2025-11-23,2,regular,mobile,2.0,1.0,2025-11-23 12:59:48,2025-11-23 12:59:48,8868.0,False,High
U001128,2026-01-06,2,value,web,5.0,0.0,,,0.0,False,No Purchase
U001129,2025-10-27,1,value,web,0.0,0.0,,,0.0,False,No Purchase
U001130,2025-08-03,1,value,mobile,1.0,0.0,,,0.0,False,No Purchase
U001131,2025-11-13,1,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U001132,2025-09-03,2,value,web,0.0,0.0,,,0.0,False,No Purchase
U001133,2025-07-03,2,premium,web,2.0,1.0,2025-11-07 16:26:49,2025-11-07 16:26:49,11016.24,False,High
U001134,2025-08-25,3,regular,web,4.0,1.0,2025-12-26 16:58:52,2025-12-26 16:58:52,20869.22,False,High
U001135,2025-12-30,2,value,web,6.0,1.0,2026-01-16 00:54:05,2026-01-16 00:54:05,6656.83,False,High
U001136,2025-09-17,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001137,2025-12-22,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001138,2025-10-08,1,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001139,2025-10-10,2,value,web,2.0,0.0,,,0.0,False,No Purchase
U001140,2025-06-24,2,regular,web,5.0,1.0,2025-11-26 00:04:27,2025-11-26 00:04:27,1984.79,False,High
U001141,2025-11-04,2,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001142,2025-07-16,1,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U001143,2025-10-01,3,value,web,1.0,1.0,2026-01-19 07:29:04,2026-01-19 07:29:04,8937.96,False,High
U001144,2025-08-17,3,regular,web,1.0,0.0,,,0.0,False,No Purchase
U001145,2025-09-13,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001146,2025-10-14,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001147,2025-06-26,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001148,2025-08-22,2,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001149,2026-01-17,3,regular,mobile,2.0,0.0,,,0.0,False,No Purchase
U001150,2025-07-05,2,regular,mobile,2.0,1.0,2025-10-31 09:42:19,2025-10-31 09:42:19,20377.85,False,High
U001151,2025-08-29,3,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001152,2025-08-29,3,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001153,2025-09-11,1,value,web,4.0,0.0,,,0.0,False,No Purchase
U001154,2025-11-14,2,premium,mobile,4.0,0.0,,,0.0,False,No Purchase
U001155,2025-08-14,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001156,2025-09-28,1,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001157,2025-11-05,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001158,2025-08-30,3,value,web,7.0,0.0,,,0.0,False,No Purchase
U001159,2026-01-08,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U001160,2026-01-15,2,value,web,6.0,0.0,,,0.0,False,No Purchase
U001161,2025-07-18,3,regular,web,0.0,0.0,,,0.0,False,No Purchase
U001162,2025-09-03,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001163,2025-08-06,2,value,mobile,8.0,0.0,,,0.0,False,No Purchase
U001164,2025-08-01,3,value,web,5.0,0.0,,,0.0,False,No Purchase
U001165,2025-10-04,2,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001166,2025-10-19,1,premium,web,2.0,1.0,2025-12-07 03:14:24,2025-12-07 03:14:24,1643.61,False,High
U001167,2025-09-20,1,value,mobile,7.0,1.0,2025-12-19 17:24:20,2025-12-19 17:24:20,6065.33,False,High
U001168,2025-08-19,3,premium,web,4.0,0.0,,,0.0,False,No Purchase
U001169,2025-08-20,2,premium,mobile,7.0,0.0,,,0.0,False,No Purchase
U001170,2026-01-17,2,value,mobile,4.0,0.0,,,0.0,False,No Purchase
U001171,2026-01-03,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001172,2025-07-09,2,regular,mobile,2.0,1.0,2025-12-25 11:30:07,2025-12-25 11:30:07,6725.88,False,High
U001173,2025-11-08,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001174,2025-09-27,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001175,2025-11-15,3,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001176,2025-10-26,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001177,2025-12-27,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001178,2025-07-07,3,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001179,2025-09-04,2,regular,mobile,1.0,0.0,,,0.0,False,No Purchase
U001180,2026-01-16,2,regular,mobile,3.0,1.0,2026-01-10 13:57:00,2026-01-10 13:57:00,6299.99,False,High
U001181,2025-07-31,3,premium,mobile,0.0,0.0,,,0.0,False,No Purchase
U001182,2025-07-20,2,value,web,6.0,3.0,2025-10-23 01:14:39,2025-11-28 03:40:11,15298.289999999999,True,High
U001183,2025-11-23,2,value,web,2.0,1.0,2025-12-31 17:14:06,2025-12-31 17:14:06,8662.76,False,High
U001184,2025-12-03,3,regular,mobile,0.0,0.0,,,0.0,False,No Purchase
U001185,2025-11-11,1,premium,web,2.0,0.0,,,0.0,False,No Purchase
U001186,2025-12-03,2,value,web,4.0,0.0,,,0.0,False,No Purchase
U001187,2025-11-16,1,regular,web,5.0,0.0,,,0.0,False,No Purchase
U001188,2025-07-21,2,value,mobile,4.0,1.0,2025-12-12 08:23:28,2025-12-12 08:23:28,24987.2,False,High
U001189,2025-10-29,1,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001190,2025-12-03,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001191,2025-12-22,1,value,mobile,2.0,1.0,2025-10-31 11:26:53,2025-10-31 11:26:53,3802.89,False,High
U001192,2025-08-14,2,premium,mobile,4.0,2.0,2025-11-24 19:38:30,2025-11-26 21:36:38,34196.85,True,High
U001193,2025-07-20,2,value,mobile,0.0,0.0,,,0.0,False,No Purchase
U001194,2025-12-04,2,premium,web,5.0,0.0,,,0.0,False,No Purchase
U001195,2025-08-16,2,value,mobile,6.0,1.0,2026-01-16 11:21:13,2026-01-16 11:21:13,7456.34,False,High
U001196,2025-06-30,3,premium,web,2.0,1.0,2025-12-25 09:48:49,2025-12-25 09:48:49,3916.66,False,High
U001197,2025-12-13,2,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001198,2025-10-07,2,value,web,1.0,0.0,,,0.0,False,No Purchase
U001199,2025-08-31,3,value,mobile,5.0,0.0,,,0.0,False,No Purchase
U001200,2025-06-25,2,value,mobile,3.0,1.0,2025-11-20 02:13:04,2025-11-20 02:13:04,3392.14,False,High
U001201,2025-06-30,1,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001202,2025-12-06,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001203,2025-10-04,2,regular,web,4.0,0.0,,,0.0,False,No Purchase
U001204,2025-07-24,1,regular,web,5.0,1.0,2025-10-28 19:48:04,2025-10-28 19:48:04,8053.59,False,High
U001205,2025-09-06,2,regular,web,3.0,1.0,2025-12-14 19:03:49,2025-12-14 19:03:49,15603.59,False,High
U001206,2025-07-28,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001207,2025-07-17,1,regular,mobile,7.0,1.0,2025-11-28 15:18:45,2025-11-28 15:18:45,13283.47,False,High
U001208,2025-08-20,3,regular,mobile,5.0,0.0,,,0.0,False,No Purchase
U001209,2025-10-16,1,regular,web,2.0,0.0,,,0.0,False,No Purchase
U001210,2025-08-06,3,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001211,2025-09-03,3,regular,mobile,4.0,0.0,,,0.0,False,No Purchase
U001212,2025-10-01,2,value,mobile,3.0,0.0,,,0.0,False,No Purchase
U001213,2025-09-19,3,value,web,1.0,0.0,,,0.0,False,No Purchase
U001214,2025-07-20,3,regular,mobile,6.0,0.0,,,0.0,False,No Purchase
U001215,2025-07-01,3,value,web,2.0,0.0,,,0.0,False,No Purchase
U001216,2025-06-30,2,premium,mobile,2.0,0.0,,,0.0,False,No Purchase
U001217,2025-09-04,1,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001218,2025-11-21,2,regular,mobile,3.0,0.0,,,0.0,False,No Purchase
U001219,2025-07-21,2,regular,web,3.0,0.0,,,0.0,False,No Purchase
U001220,2025-12-05,1,value,web,1.0,0.0,,,0.0,False,No Purchase
U001221,2025-11-20,2,regular,mobile,7.0,1.0,2025-12-19 18:53:26,2025-12-19 18:53:26,8909.17,False,High
U001222,2025-06-24,1,value,web,3.0,0.0,,,0.0,False,No Purchase
U001223,2025-06-29,3,regular,web,4.0,1.0,2025-11-22 19:26:50,2025-11-22 19:26:50,10210.94,False,High
