session_id,user_id,start_ts,device,channel,campaign_id,variant,is_new_user,add_to_cart,begin_checkout,landing_view,payment_attempt,product_view,purchase,has_product_view,has_add_to_cart,has_begin_checkout,has_payment_attempt,has_purchase,session_duration_sec,time_to_cart_sec,time_to_checkout_sec,time_to_purchase_sec,gross_amount,discount_amount,net_amount
S0006427,U001000,2026-01-01 15:17:52,mobile,paid_social,C022,nan,0,,,2026-01-01 15:19:39,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006428,U000341,2025-11-17 01:40:35,web,paid_social,C002,a,1,,,2025-11-17 01:42:01,,2025-11-17 01:43:45,,True,False,False,False,False,190.0,,,,0.0,0.0,0.0
S0006429,,2026-01-15 03:07:01,mobile,search,C018,nan,0,2026-01-15 03:09:34,,2026-01-15 03:07:59,,2026-01-15 03:08:16,,True,True,False,False,False,153.0,153.0,,,0.0,0.0,0.0
S0006430,U001052,2025-10-24 01:45:25,web,search,C010,a,0,,,2025-10-24 01:46:00,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006431,U000499,2025-11-07 08:44:30,mobile,email,C037,nan,1,,,2025-11-07 08:44:57,,2025-11-07 08:45:13,,True,False,False,False,False,43.0,,,,0.0,0.0,0.0
S0006432,U001414,2025-12-15 23:01:24,web,search,C033,nan,0,2025-12-15 23:04:12,2025-12-15 23:04:55,2025-12-15 23:02:49,2025-12-15 23:05:44,2025-12-15 23:03:43,2025-12-15 23:05:52,True,True,True,True,True,268.0,168.0,211.0,268.0,16944.26,707.32,16236.94
S0006433,,2025-12-31 19:28:14,web,search,C021,nan,0,,,2025-12-31 19:29:02,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006434,U000041,2026-01-08 23:13:07,web,organic,C006,a,0,,,2026-01-08 23:13:27,,2026-01-08 23:14:21,,True,False,False,False,False,74.0,,,,0.0,0.0,0.0
S0006435,,2025-11-17 11:40:29,mobile,organic,C011,nan,0,,,2025-11-17 11:41:56,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006436,U001415,2025-11-25 14:42:50,web,search,C009,b,1,2025-11-25 14:44:20,,2025-11-25 14:42:55,,2025-11-25 14:43:58,,True,True,False,False,False,90.0,90.0,,,0.0,0.0,0.0
S0006437,U000063,2025-12-01 09:00:12,mobile,search,C035,nan,1,,,2025-12-01 09:02:05,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006438,U001408,2025-10-23 20:50:22,web,paid_social,C025,nan,0,2025-10-23 20:54:43,,2025-10-23 20:52:06,,2025-10-23 20:53:30,,True,True,False,False,False,261.0,261.0,,,0.0,0.0,0.0
S0006439,U001079,2026-01-07 04:44:59,web,referral,C014,b,1,,,2026-01-07 04:46:16,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006440,U001002,2025-11-20 20:32:41,web,organic,C001,a,0,,,2025-11-20 20:33:50,,2025-11-20 20:34:37,,True,False,False,False,False,116.0,,,,0.0,0.0,0.0
S0006441,U001335,2025-11-08 09:01:03,web,search,C034,nan,1,,,2025-11-08 09:02:27,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006442,U001970,2025-11-27 06:26:30,web,paid_social,C025,a,0,2025-11-27 06:29:14,2025-11-27 06:30:12,2025-11-27 06:27:33,2025-11-27 06:30:33,2025-11-27 06:28:25,2025-11-27 06:32:16,True,True,True,True,True,346.0,164.0,222.0,346.0,13022.6,2049.49,10973.11
S0006443,U000281,2025-12-24 09:23:34,web,organic,C010,a,1,,,2025-12-24 09:24:39,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006444,U000297,2026-01-07 19:45:13,mobile,search,C036,nan,0,,,2026-01-07 19:47:01,,2026-01-07 19:48:35,,True,False,False,False,False,202.0,,,,0.0,0.0,0.0
S0006445,U001533,2025-11-09 19:47:21,mobile,search,C031,nan,0,,,2025-11-09 19:48:16,,2025-11-09 19:48:57,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0006446,U000113,2025-11-05 23:25:12,mobile,search,C003,nan,1,2025-11-05 23:30:01,2025-11-05 23:31:25,2025-11-05 23:26:22,2025-11-05 23:31:48,2025-11-05 23:28:03,2025-11-05 23:32:20,True,True,True,True,True,428.0,289.0,373.0,428.0,4961.58,264.85,4696.73
S0006447,U000944,2026-01-14 09:08:50,web,organic,C001,nan,0,2026-01-14 09:12:58,2026-01-14 09:13:37,2026-01-14 09:09:20,2026-01-14 09:14:56,2026-01-14 09:10:59,2026-01-14 09:16:15,True,True,True,True,True,445.0,248.0,287.0,445.0,12605.15,1268.61,11336.54
S0006448,U001091,2025-12-10 00:30:18,web,organic,C001,b,0,,,2025-12-10 00:30:59,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006449,U000862,2025-11-23 08:38:37,web,organic,C011,nan,0,,,2025-11-23 08:40:32,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006450,U001173,2025-11-08 09:06:22,web,referral,C017,nan,1,,,2025-11-08 09:08:08,,2025-11-08 09:08:25,,True,False,False,False,False,123.0,,,,0.0,0.0,0.0
S0006451,U000250,2026-01-19 00:18:41,mobile,organic,C038,nan,0,,,2026-01-19 00:20:21,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006452,U000587,2025-12-25 04:00:51,web,organic,C034,b,1,,,2025-12-25 04:02:36,,2025-12-25 04:03:10,,True,False,False,False,False,139.0,,,,0.0,0.0,0.0
S0006453,U000012,2025-11-10 01:12:30,web,paid_social,C040,nan,0,,,2025-11-10 01:14:26,,2025-11-10 01:15:55,,True,False,False,False,False,205.0,,,,0.0,0.0,0.0
S0006454,U002116,2025-10-29 15:41:47,mobile,referral,C038,nan,1,,,2025-10-29 15:42:29,,2025-10-29 15:43:06,,True,False,False,False,False,79.0,,,,0.0,0.0,0.0
S0006455,U001831,2025-11-08 09:01:33,web,organic,C001,nan,1,,,2025-11-08 09:02:31,,2025-11-08 09:03:05,,True,False,False,False,False,92.0,,,,0.0,0.0,0.0
S0006456,,2025-11-12 17:42:00,web,paid_social,C033,nan,0,,,2025-11-12 17:42:41,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006457,U000080,2025-10-31 10:31:16,mobile,organic,C037,nan,0,,,2025-10-31 10:32:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006458,U000595,2025-11-11 02:37:23,web,organic,C026,b,0,,,2025-11-11 02:38:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006459,U002104,2025-10-31 22:49:13,mobile,referral,C039,nan,0,2025-10-31 22:53:03,,2025-10-31 22:49:49,,2025-10-31 22:51:07,,True,True,False,False,False,230.0,230.0,,,0.0,0.0,0.0
S0006460,U001785,2025-11-24 10:28:35,web,paid_social,C018,nan,0,,,2025-11-24 10:29:22,,2025-11-24 10:30:51,,True,False,False,False,False,136.0,,,,0.0,0.0,0.0
S0006461,U001450,2025-12-04 04:45:28,mobile,search,C032,nan,0,,,2025-12-04 04:45:52,,2025-12-04 04:46:19,,True,False,False,False,False,51.0,,,,0.0,0.0,0.0
S0006462,U002031,2025-12-01 09:59:30,mobile,organic,C032,nan,0,2025-12-01 10:02:16,,2025-12-01 10:00:32,,2025-12-01 10:01:29,,True,True,False,False,False,166.0,166.0,,,0.0,0.0,0.0
S0006463,U000389,2026-01-04 01:40:11,web,search,C010,b,0,2026-01-04 01:42:42,2026-01-04 01:44:26,2026-01-04 01:41:23,2026-01-04 01:45:06,2026-01-04 01:42:18,2026-01-04 01:45:16,True,True,True,True,True,305.0,151.0,255.0,305.0,2893.24,115.43,2777.81
S0006464,U001180,2025-11-13 07:12:22,mobile,organic,C031,nan,1,,,2025-11-13 07:14:13,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006465,U001747,2026-01-09 06:41:55,web,search,C020,b,1,,,2026-01-09 06:43:09,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006466,U000042,2026-01-11 04:07:17,mobile,paid_social,C008,nan,0,2026-01-11 04:09:56,2026-01-11 04:10:03,2026-01-11 04:07:35,2026-01-11 04:10:58,2026-01-11 04:08:42,2026-01-11 04:12:50,True,True,True,True,True,333.0,159.0,166.0,333.0,631.13,78.57,595.56
S0006467,U000958,2026-01-15 19:44:36,mobile,search,C005,nan,1,,,2026-01-15 19:44:47,,2026-01-15 19:45:50,,True,False,False,False,False,74.0,,,,0.0,0.0,0.0
S0006468,,2025-11-06 17:29:59,web,paid_social,C029,nan,0,,,2025-11-06 17:30:29,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006469,U000389,2025-11-12 13:23:55,web,organic,C033,a,0,,,2025-11-12 13:24:29,,2025-11-12 13:26:08,,True,False,False,False,False,133.0,,,,0.0,0.0,0.0
S0006470,,2025-12-16 14:03:13,web,paid_social,C032,nan,0,,,2025-12-16 14:04:18,,2025-12-16 14:05:55,,True,False,False,False,False,162.0,,,,0.0,0.0,0.0
S0006471,U002130,2025-11-03 02:54:07,mobile,referral,C039,nan,1,,,2025-11-03 02:54:57,,2025-11-03 02:56:48,,True,False,False,False,False,161.0,,,,0.0,0.0,0.0
S0006472,U001125,2025-10-29 03:31:05,mobile,referral,C037,nan,1,,,2025-10-29 03:32:40,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006473,U000180,2025-10-28 01:45:43,web,organic,C008,nan,1,,,2025-10-28 01:46:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006474,U001502,2025-12-14 23:51:33,mobile,organic,C030,nan,0,,,2025-12-14 23:52:31,,2025-12-14 23:53:34,,True,False,False,False,False,121.0,,,,0.0,0.0,0.0
S0006475,U001301,2026-01-01 20:40:51,mobile,search,C009,nan,0,,,2026-01-01 20:42:18,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006476,U000864,2025-11-13 17:46:09,web,search,C030,nan,1,,,2025-11-13 17:47:14,,2025-11-13 17:48:25,,True,False,False,False,False,136.0,,,,0.0,0.0,0.0
S0006477,U000874,2026-01-13 11:00:33,mobile,email,C018,nan,0,,,2026-01-13 11:00:57,,2026-01-13 11:01:17,,True,False,False,False,False,44.0,,,,0.0,0.0,0.0
S0006478,U001183,2025-12-31 17:09:24,web,search,C037,b,0,2025-12-31 17:12:36,2025-12-31 17:12:50,2025-12-31 17:09:32,2025-12-31 17:13:14,2025-12-31 17:10:39,2025-12-31 17:13:41,True,True,True,True,True,257.0,192.0,206.0,257.0,9743.43,1080.67,8662.76
S0006479,U002044,2025-10-28 09:53:26,mobile,search,C005,nan,1,,,2025-10-28 09:55:12,,2025-10-28 09:56:13,,True,False,False,False,False,167.0,,,,0.0,0.0,0.0
S0006480,U001672,2025-11-27 02:21:03,mobile,organic,C008,nan,0,,,2025-11-27 02:22:25,,2025-11-27 02:22:39,,True,False,False,False,False,96.0,,,,0.0,0.0,0.0
S0006481,U000882,2025-10-27 13:29:17,mobile,referral,C025,nan,1,,,2025-10-27 13:29:44,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006482,U000542,2026-01-11 19:23:43,mobile,organic,C023,nan,0,,,2026-01-11 19:25:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006483,U000240,2025-12-27 07:01:43,web,referral,C035,nan,0,,,2025-12-27 07:03:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006484,U000432,2025-12-22 05:30:49,web,email,C036,nan,1,,,2025-12-22 05:32:46,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006485,U000303,2025-12-21 21:12:43,web,organic,C011,nan,0,,,2025-12-21 21:13:13,,2025-12-21 21:15:06,,True,False,False,False,False,143.0,,,,0.0,0.0,0.0
S0006486,U001773,2025-11-16 02:34:13,web,email,C026,b,1,,,2025-11-16 02:35:55,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006487,U001267,2026-01-13 11:01:14,mobile,organic,C031,nan,0,,,2026-01-13 11:02:31,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006488,U000082,2026-01-12 11:46:25,web,organic,C038,a,0,2026-01-12 11:50:33,2026-01-12 11:50:48,2026-01-12 11:48:15,2026-01-12 11:51:18,2026-01-12 11:49:00,2026-01-12 11:51:30,True,True,True,True,True,305.0,248.0,263.0,305.0,9604.86,633.94,8970.92
S0006489,U002038,2025-12-26 23:52:19,mobile,search,C015,nan,0,,,2025-12-26 23:52:24,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006490,U000332,2025-12-02 15:27:55,mobile,referral,C003,nan,1,,,2025-12-02 15:29:52,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006491,U001420,2025-10-25 16:20:46,web,search,C015,nan,1,2025-10-25 16:23:55,2025-10-25 16:24:52,2025-10-25 16:21:58,2025-10-25 16:26:30,2025-10-25 16:22:48,2025-10-25 16:28:12,True,True,True,True,True,446.0,189.0,246.0,446.0,14641.26,835.87,13805.39
S0006492,U000028,2025-10-23 23:43:43,mobile,organic,C009,nan,0,,,2025-10-23 23:44:22,,2025-10-23 23:46:09,,True,False,False,False,False,146.0,,,,0.0,0.0,0.0
S0006493,,2025-11-02 20:56:46,web,search,C002,nan,0,,,2025-11-02 20:57:25,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006494,,2025-12-14 01:25:40,web,search,C009,nan,0,,,2025-12-14 01:26:21,,2025-12-14 01:28:09,,True,False,False,False,False,149.0,,,,0.0,0.0,0.0
S0006495,U002000,2026-01-01 06:28:14,web,organic,C008,a,1,,,2026-01-01 06:29:20,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006496,U001321,2026-01-14 19:15:43,web,organic,C004,a,1,,,2026-01-14 19:17:41,,2026-01-14 19:19:35,,True,False,False,False,False,232.0,,,,0.0,0.0,0.0
S0006497,U001077,2025-11-06 05:21:29,web,organic,C031,a,1,,,2025-11-06 05:23:11,,2025-11-06 05:24:31,,True,False,False,False,False,182.0,,,,0.0,0.0,0.0
S0006498,,2025-11-15 05:42:58,web,search,C025,nan,0,,,2025-11-15 05:43:04,,2025-11-15 05:43:12,,True,False,False,False,False,14.0,,,,0.0,0.0,0.0
S0006499,U001394,2025-10-26 07:25:57,web,paid_social,C007,b,0,,,2025-10-26 07:27:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006500,,2026-01-18 10:55:04,web,paid_social,C017,nan,0,,,2026-01-18 10:55:43,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006501,,2025-12-30 17:21:09,web,organic,C034,nan,0,,,2025-12-30 17:21:49,,2025-12-30 17:23:14,,True,False,False,False,False,125.0,,,,0.0,0.0,0.0
S0006502,,2025-12-03 16:55:07,mobile,email,C010,nan,0,,,2025-12-03 16:55:43,,2025-12-03 16:57:10,,True,False,False,False,False,123.0,,,,0.0,0.0,0.0
S0006503,U002133,2025-12-12 05:47:50,web,search,C010,nan,0,,,2025-12-12 05:49:10,,2025-12-12 05:50:22,,True,False,False,False,False,152.0,,,,0.0,0.0,0.0
S0006504,,2025-12-11 00:52:22,web,organic,C030,nan,0,,,2025-12-11 00:53:51,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006505,U001605,2025-11-13 07:59:43,web,referral,C016,b,0,,,2025-11-13 08:00:11,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006506,U001818,2025-11-07 03:01:12,web,paid_social,C028,a,0,,,2025-11-07 03:01:19,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006507,U001580,2025-11-17 04:02:37,web,search,C008,nan,1,,,2025-11-17 04:03:00,,2025-11-17 04:03:35,,True,False,False,False,False,58.0,,,,0.0,0.0,0.0
S0006508,U002158,2025-11-12 16:25:40,web,organic,C002,b,1,,,2025-11-12 16:26:38,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006509,U000955,2025-12-10 14:50:12,mobile,organic,C022,nan,0,,,2025-12-10 14:50:33,,2025-12-10 14:51:46,,True,False,False,False,False,94.0,,,,0.0,0.0,0.0
S0006510,U001190,2025-11-18 04:17:39,mobile,search,C018,nan,1,,,2025-11-18 04:17:47,,2025-11-18 04:19:00,,True,False,False,False,False,81.0,,,,0.0,0.0,0.0
S0006511,U000339,2025-12-26 01:05:48,mobile,email,C034,nan,0,,,2025-12-26 01:07:31,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006512,U000824,2025-12-11 13:19:33,mobile,paid_social,C029,nan,1,,,2025-12-11 13:21:07,,2025-12-11 13:21:59,,True,False,False,False,False,146.0,,,,0.0,0.0,0.0
S0006513,U000352,2025-12-08 08:15:57,web,organic,C014,a,0,,,2025-12-08 08:17:43,,2025-12-08 08:19:02,,True,False,False,False,False,185.0,,,,0.0,0.0,0.0
S0006514,U001742,2026-01-15 01:22:14,web,paid_social,C005,b,0,,,2026-01-15 01:24:02,,2026-01-15 01:25:59,,True,False,False,False,False,225.0,,,,0.0,0.0,0.0
S0006515,U001721,2025-11-19 10:58:50,web,search,C022,b,0,,,2025-11-19 11:00:49,,2025-11-19 11:01:11,,True,False,False,False,False,141.0,,,,0.0,0.0,0.0
S0006516,U000425,2025-12-17 14:45:32,mobile,organic,C032,nan,0,,,2025-12-17 14:47:03,,2025-12-17 14:47:13,,True,False,False,False,False,101.0,,,,0.0,0.0,0.0
S0006517,U001767,2025-10-21 10:41:07,mobile,email,C013,nan,0,,,2025-10-21 10:41:22,,2025-10-21 10:42:13,,True,False,False,False,False,66.0,,,,0.0,0.0,0.0
S0006518,U000706,2025-12-26 18:19:52,web,search,C025,b,0,,,2025-12-26 18:20:56,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006519,U001606,2025-12-05 16:04:15,mobile,paid_social,C002,nan,0,,,2025-12-05 16:06:14,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006520,U002068,2025-11-09 04:41:15,web,organic,C029,a,1,,,2025-11-09 04:42:40,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006521,U001825,2025-10-21 13:50:20,mobile,organic,C034,nan,0,,,2025-10-21 13:51:29,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006522,U000410,2025-12-24 01:34:30,mobile,search,C011,nan,1,2025-12-24 01:36:48,2025-12-24 01:38:38,2025-12-24 01:35:02,2025-12-24 01:39:10,2025-12-24 01:35:24,,True,True,True,True,False,280.0,138.0,248.0,,0.0,0.0,0.0
S0006523,U000397,2025-12-20 02:00:34,web,search,C027,b,0,,,2025-12-20 02:01:48,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006524,,2025-12-20 07:51:19,web,paid_social,C030,nan,0,,,2025-12-20 07:51:51,,2025-12-20 07:52:15,,True,False,False,False,False,56.0,,,,0.0,0.0,0.0
S0006525,U001853,2025-11-29 19:28:42,web,paid_social,C010,b,0,,,2025-11-29 19:29:09,,2025-11-29 19:29:55,,True,False,False,False,False,73.0,,,,0.0,0.0,0.0
S0006526,U001202,2025-12-17 23:27:30,web,paid_social,C007,nan,1,,,2025-12-17 23:28:38,,2025-12-17 23:28:55,,True,False,False,False,False,85.0,,,,0.0,0.0,0.0
S0006527,U000343,2025-12-11 20:39:33,mobile,paid_social,C016,nan,0,,,2025-12-11 20:39:41,,2025-12-11 20:40:26,,True,False,False,False,False,53.0,,,,0.0,0.0,0.0
S0006528,U001293,2025-11-11 22:35:22,mobile,organic,C035,nan,0,,,2025-11-11 22:36:39,,2025-11-11 22:38:02,,True,False,False,False,False,160.0,,,,0.0,0.0,0.0
S0006529,U001166,2025-12-07 03:06:54,web,search,C015,nan,0,2025-12-07 03:09:38,2025-12-07 03:10:52,2025-12-07 03:08:08,2025-12-07 03:12:36,2025-12-07 03:08:57,2025-12-07 03:13:08,True,True,True,True,True,374.0,164.0,238.0,374.0,1618.95,46.79,1643.61
S0006530,,2025-12-06 18:05:47,web,paid_social,C009,nan,0,,,2025-12-06 18:06:33,,2025-12-06 18:07:45,,True,False,False,False,False,118.0,,,,0.0,0.0,0.0
S0006531,U001397,2026-01-03 13:36:05,mobile,search,C012,nan,0,,,2026-01-03 13:37:39,,2026-01-03 13:39:13,,True,False,False,False,False,188.0,,,,0.0,0.0,0.0
S0006532,U000362,2025-11-29 10:54:44,mobile,organic,C011,nan,0,,,2025-11-29 10:56:18,,2025-11-29 10:56:56,,True,False,False,False,False,132.0,,,,0.0,0.0,0.0
S0006533,U000852,2025-11-29 16:31:14,mobile,referral,C022,nan,1,,,2025-11-29 16:32:51,,2025-11-29 16:34:32,,True,False,False,False,False,198.0,,,,0.0,0.0,0.0
S0006534,,2026-01-18 00:53:23,web,organic,C027,nan,0,,,2026-01-18 00:54:35,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006535,U002001,2026-01-09 22:37:05,web,referral,C011,b,0,,,2026-01-09 22:38:46,,2026-01-09 22:39:43,,True,False,False,False,False,158.0,,,,0.0,0.0,0.0
S0006536,U000534,2025-11-12 05:54:50,web,email,C014,a,0,,,2025-11-12 05:56:45,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006537,U001257,2026-01-11 08:48:33,web,paid_social,C020,a,0,2026-01-11 08:53:26,,2026-01-11 08:50:16,,2026-01-11 08:51:48,,True,True,False,False,False,293.0,293.0,,,0.0,0.0,0.0
S0006538,U002086,2025-11-02 20:35:02,web,organic,C013,a,0,,,2025-11-02 20:35:19,,2025-11-02 20:37:11,,True,False,False,False,False,129.0,,,,0.0,0.0,0.0
S0006539,U001323,2026-01-06 05:54:03,web,search,C019,b,0,2026-01-06 05:57:50,2026-01-06 05:58:45,2026-01-06 05:54:54,2026-01-06 05:59:53,2026-01-06 05:56:35,2026-01-06 06:01:14,True,True,True,True,True,431.0,227.0,282.0,431.0,5417.28,227.33,5189.95
S0006540,U000502,2025-11-06 22:33:16,web,organic,C003,b,0,,,2025-11-06 22:34:18,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006541,U001285,2025-11-28 17:52:45,mobile,referral,C016,nan,1,,,2025-11-28 17:52:56,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006542,,2026-01-17 23:50:48,web,organic,C033,nan,0,,,2026-01-17 23:52:15,,2026-01-17 23:54:05,,True,False,False,False,False,197.0,,,,0.0,0.0,0.0
S0006543,U001077,2025-10-30 04:12:06,mobile,search,C018,nan,1,,,2025-10-30 04:12:52,,2025-10-30 04:13:00,,True,False,False,False,False,54.0,,,,0.0,0.0,0.0
S0006544,U001250,2026-01-05 00:31:04,web,paid_social,C019,a,0,,,2026-01-05 00:32:08,,2026-01-05 00:32:34,,True,False,False,False,False,90.0,,,,0.0,0.0,0.0
S0006545,,2025-12-04 23:12:05,mobile,organic,C025,nan,0,,,2025-12-04 23:14:02,,2025-12-04 23:14:10,,True,False,False,False,False,125.0,,,,0.0,0.0,0.0
S0006546,U000447,2025-10-31 10:19:03,web,search,C016,a,1,2025-10-31 10:21:06,2025-10-31 10:22:19,2025-10-31 10:19:29,2025-10-31 10:23:26,2025-10-31 10:20:48,2025-10-31 10:24:45,True,True,True,True,True,342.0,123.0,196.0,342.0,9273.75,1068.83,8204.92
S0006547,U002176,2026-01-15 03:57:27,mobile,paid_social,C017,nan,1,,,2026-01-15 03:58:18,,2026-01-15 04:00:13,,True,False,False,False,False,166.0,,,,0.0,0.0,0.0
S0006548,U001383,2025-12-09 20:54:57,web,organic,C010,b,0,,,2025-12-09 20:55:20,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006549,U001009,2026-01-08 16:45:38,web,organic,C031,b,0,,,2026-01-08 16:46:34,,2026-01-08 16:48:31,,True,False,False,False,False,173.0,,,,0.0,0.0,0.0
S0006550,U000505,2026-01-07 15:50:49,mobile,search,C023,nan,0,,,2026-01-07 15:50:57,,2026-01-07 15:52:46,,True,False,False,False,False,117.0,,,,0.0,0.0,0.0
S0006551,U000274,2025-10-22 18:11:12,web,search,C001,b,1,,,2025-10-22 18:11:29,,2025-10-22 18:12:28,,True,False,False,False,False,76.0,,,,0.0,0.0,0.0
S0006552,U000942,2025-11-14 06:37:55,mobile,search,C023,nan,1,,,2025-11-14 06:39:08,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006553,U001201,2025-11-20 18:19:36,mobile,organic,C015,nan,0,2025-11-20 18:20:26,,2025-11-20 18:20:02,,2025-11-20 18:20:20,,True,True,False,False,False,50.0,50.0,,,0.0,0.0,0.0
S0006554,U000395,2025-12-08 13:52:56,web,search,C001,a,0,,,2025-12-08 13:53:14,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006555,,2025-10-27 21:48:24,web,organic,C021,nan,0,,,2025-10-27 21:49:45,,2025-10-27 21:50:19,,True,False,False,False,False,115.0,,,,0.0,0.0,0.0
S0006556,U000944,2025-11-25 10:44:40,mobile,organic,C004,nan,0,,,2025-11-25 10:46:02,,2025-11-25 10:46:40,,True,False,False,False,False,120.0,,,,0.0,0.0,0.0
S0006557,U000123,2026-01-02 18:11:40,mobile,search,C008,nan,0,,,2026-01-02 18:12:18,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006558,U000301,2025-11-06 00:40:08,web,search,C025,a,0,,,2025-11-06 00:41:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006559,,2025-12-23 13:20:00,mobile,search,C021,nan,0,,,2025-12-23 13:21:54,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006560,U000744,2025-12-01 20:53:15,mobile,organic,C012,nan,1,,,2025-12-01 20:54:26,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006561,U000821,2025-10-27 19:17:57,mobile,paid_social,C035,nan,0,2025-10-27 19:21:33,2025-10-27 19:22:39,2025-10-27 19:19:28,2025-10-27 19:23:46,2025-10-27 19:20:32,,True,True,True,True,False,349.0,216.0,282.0,,0.0,0.0,0.0
S0006562,U000438,2025-11-06 09:42:14,mobile,organic,C040,nan,0,2025-11-06 09:45:57,2025-11-06 09:46:05,2025-11-06 09:42:36,2025-11-06 09:46:45,2025-11-06 09:44:04,2025-11-06 09:47:57,True,True,True,True,True,343.0,223.0,231.0,343.0,1630.78,141.5,1576.89
S0006563,U001778,2025-11-03 03:12:09,web,organic,C004,b,0,,,2025-11-03 03:13:03,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006564,U001796,2025-12-16 05:10:00,web,email,C010,a,0,2025-12-16 05:13:04,2025-12-16 05:13:14,2025-12-16 05:11:06,2025-12-16 05:13:23,2025-12-16 05:12:58,2025-12-16 05:15:08,True,True,True,True,True,308.0,184.0,194.0,308.0,501.35,27.97,540.66
S0006565,,2025-10-29 07:11:48,mobile,referral,C001,nan,0,,,2025-10-29 07:13:06,,2025-10-29 07:13:34,,True,False,False,False,False,106.0,,,,0.0,0.0,0.0
S0006566,U001605,2026-01-03 12:21:25,mobile,referral,C007,nan,0,,,2026-01-03 12:22:22,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006567,U000996,2026-01-02 00:57:35,web,paid_social,C015,b,0,2026-01-02 01:00:13,2026-01-02 01:01:22,2026-01-02 00:58:43,2026-01-02 01:01:35,2026-01-02 00:59:51,2026-01-02 01:02:48,True,True,True,True,True,313.0,158.0,227.0,313.0,6232.64,944.64,5288.0
S0006568,,2025-10-28 15:30:36,mobile,organic,C002,nan,0,,,2025-10-28 15:32:21,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
S0006569,,2026-01-09 09:04:55,web,email,C037,nan,0,,,2026-01-09 09:05:47,,2026-01-09 09:05:52,,True,False,False,False,False,57.0,,,,0.0,0.0,0.0
S0006570,U000183,2026-01-15 18:21:48,web,paid_social,C028,a,0,,,2026-01-15 18:23:47,,,,False,False,False,False,False,,,,,0.0,0.0,0.0
